marital status,age,gender,rooms,hobbies,alcoholic,annual_income,fav_color,other_props,work_hours,avg_energy,other_cities,office_distance,ethnicity,devotional,ed_qualification,expenses,genre,nature_lover,high_raise_apt,sports,texture,outing,group
0,17,0,1,sports,0,3046609,grey,1,10,407,dispur,11,telugu,1,12,39,hiphop,0,0,outdoor,soft,0,9
0,22,0,1,acting,0,8017090,pink,4,8,1767,gandhinagar,10,bengali,0,14,3,pop,0,1,augmented,matte,1,4
0,21,1,3,sports,1,967908,blue,1,8,2445,chandigarh,28,malayalam,1,13,38,hiphop,1,0,outdoor,silky,0,9
0,20,1,4,dancing,0,3350881,pink,1,10,1633,jaipur,23,punjabi,0,5,11,pop,0,1,indoor,silky,1,4
1,23,1,3,watching,1,6153800,red,2,10,2334,gangtok,10,bengali,1,21,11,romantic,1,0,augmented,soft,0,2
3,59,1,1,sports,1,716230,red,3,0,337,hyderbad,9,marathi,1,2,29,folk,0,0,outdoor,silky,1,8
1,58,0,3,watching,1,428343,green,1,10,3214,gandhinagar,15,malayalam,1,14,7,soft,1,0,outdoor,fluffy,1,9
2,8,0,1,cooking,1,556724,pink,2,5,379,vijayawada,9,marathi,0,10,6,soft,0,1,virtual,matte,0,8
1,48,1,1,watching,1,2753719,black,3,10,853,delhi,1,hindi,1,14,5,romantic,1,0,outdoor,matte,1,6
1,8,1,1,watching,1,589089,blue,2,6,1718,imphal,5,marathi,1,10,9,folk,0,1,virtual,fluffy,0,7
3,11,0,3,traveling,1,8154472,pink,1,5,632,shimla,15,telugu,1,14,23,hiphop,0,1,virtual,matte,1,4
3,26,0,1,dancing,0,277431,pink,2,7,2202,vijayawada,3,tamil,0,10,26,rock,1,0,virtual,hard,0,8
2,18,0,3,sleeping,1,3017170,purple,1,10,2334,jammu,1,tamil,1,14,40,soft,0,1,virtual,hard,0,6
0,29,0,1,cooking,0,1360106,green,1,9,2160,chennai,18,marathi,1,24,31,jaaz,1,0,virtual,silky,2,9
1,8,1,2,cooking,1,6683746,yellow,2,8,355,thiruvananthapuram,10,hindi,1,12,10,folk,1,0,virtual,fluffy,1,6
0,47,1,3,traveling,0,212243,orange,4,6,1394,itanagar,10,malayalam,1,12,17,metallic,0,1,augmented,matte,0,4
0,60,1,1,sleeping,0,8154472,white,2,10,3912,bhubaneswar,6,kannada,1,6,1,cover,0,1,indoor,hard,2,4
0,60,1,2,traveling,0,556724,red,2,9,921,chennai,7,punjabi,1,12,28,pop,1,1,augmented,silky,1,9
3,25,0,3,singing,1,3350881,blue,1,8,1869,dispur,20,hindi,1,16,20,folk,1,0,virtual,silky,2,6
1,29,0,3,watching,0,584486,white,2,10,2305,lucknow,14,hindi,1,14,29,folk,0,0,indoor,matte,2,9
2,27,1,3,cooking,1,589089,blue,2,4,2768,agartala,3,tamil,0,5,31,romantic,1,1,augmented,fluffy,1,8
2,36,0,2,dancing,0,589089,grey,1,7,1902,dehradun,8,kannada,1,14,1,soft,1,0,augmented,hard,2,8
1,53,0,3,sports,0,8273815,yellow,1,5,2672,thiruvananthapuram,28,marathi,1,0,11,pop,0,0,augmented,soft,1,4
0,34,1,3,dancing,1,7775818,pink,2,8,2334,itanagar,20,telugu,1,12,29,mashups,0,0,indoor,soft,1,4
2,52,0,4,traveling,1,112202,red,3,8,337,bangalore,2,telugu,1,14,10,jaaz,1,0,virtual,silky,0,6
0,36,0,2,reading,0,3498858,black,2,1,1932,kohima,20,telugu,1,16,9,folk,0,0,outdoor,matte,0,4
1,59,1,1,singing,1,6153800,black,2,5,1399,itanagar,2,hindi,0,16,8,mashups,1,0,indoor,fluffy,1,6
0,44,1,3,dancing,0,215870,green,1,4,1758,bangalore,23,bengali,0,14,31,pop,1,1,outdoor,soft,2,9
0,60,1,1,cooking,1,2338408,pink,2,8,689,panaji,4,bengali,0,2,10,jaaz,0,1,indoor,hard,2,5
2,18,1,2,volunteering,1,309195,orange,2,8,2832,bhopal,8,tamil,0,17,7,rock,0,0,augmented,fluffy,0,8
0,18,0,2,sleeping,0,7135245,yellow,1,8,2832,patna,5,bengali,0,16,7,mashups,0,0,augmented,soft,1,4
1,20,0,2,volunteering,0,1164430,red,2,10,1130,kolkata,10,punjabi,1,4,10,pop,0,1,indoor,silky,1,1
1,31,1,1,cooking,1,310904,black,1,5,884,chandigarh,2,malayalam,0,12,23,jaaz,0,0,augmented,fluffy,2,9
0,20,0,1,singing,0,984830,orange,4,5,1166,dehradun,2,punjabi,1,14,25,soft,1,1,augmented,silky,1,9
2,6,0,1,traveling,0,9525596,green,2,10,875,chandigarh,6,punjabi,1,20,12,hiphop,0,1,outdoor,fluffy,2,4
0,23,0,2,volunteering,0,4492854,red,1,8,355,delhi,23,tamil,1,12,5,romantic,0,1,virtual,matte,0,4
1,18,0,1,watching,0,6394389,red,1,5,1649,srinagar,9,hindi,1,20,31,metallic,1,0,indoor,matte,0,6
1,34,0,2,watching,1,5007892,purple,2,8,519,chennai,9,hindi,0,14,15,folk,0,0,indoor,matte,1,6
2,18,0,2,singing,1,399312,pink,1,9,1633,thiruvananthapuram,15,punjabi,1,17,15,jaaz,1,0,outdoor,fluffy,0,8
0,28,0,3,acting,1,589089,pink,1,3,2305,dehradun,21,malayalam,1,13,19,hiphop,1,0,indoor,silky,2,9
1,45,0,1,sports,0,5007892,pink,2,6,1932,bhubaneswar,15,telugu,1,12,20,hiphop,1,0,virtual,hard,2,6
0,30,1,1,watching,0,2074427,grey,2,6,2048,delhi,14,telugu,0,12,18,folk,1,1,virtual,hard,1,9
0,18,1,1,singing,0,4983019,blue,4,10,1503,agartala,3,hindi,1,14,10,pop,1,0,indoor,matte,0,4
2,32,0,1,singing,0,148716,black,2,8,1468,srinagar,9,marathi,1,17,9,romantic,1,1,outdoor,matte,1,8
3,39,0,2,reading,1,310904,yellow,2,1,3139,bangalore,9,hindi,0,17,13,pop,1,1,virtual,fluffy,1,8
0,52,0,2,watching,1,2338408,black,4,5,921,ranchi,5,hindi,1,13,8,rock,1,0,virtual,fluffy,1,4
0,30,1,3,singing,1,257205,grey,4,10,306,dispur,5,hindi,0,21,20,metallic,0,1,indoor,soft,0,4
3,56,1,1,cooking,0,8596595,yellow,2,6,2372,jaipur,7,hindi,1,14,3,pop,1,1,indoor,fluffy,2,6
0,8,0,2,acting,0,3017170,black,2,11,543,gandhinagar,6,bengali,0,14,12,pop,1,1,augmented,silky,1,4
2,7,1,2,volunteering,1,403987,orange,1,10,2375,chandigarh,1,telugu,0,17,10,cover,0,1,indoor,soft,1,8
0,56,1,2,volunteering,1,3832751,purple,2,4,2389,jaipur,16,bengali,1,6,9,rock,0,1,indoor,soft,2,4
0,26,1,1,traveling,0,212243,pink,2,9,1355,patna,9,kannada,1,14,27,pop,0,0,virtual,soft,0,9
2,24,0,3,sleeping,0,2338408,brown,2,10,519,aizawl,3,tamil,1,12,18,rock,0,1,virtual,hard,0,6
1,19,0,3,watching,0,980184,brown,1,10,1355,chennai,18,telugu,1,5,4,folk,1,1,indoor,soft,2,1
2,31,1,4,traveling,0,3017170,red,1,12,828,bangalore,5,kannada,1,21,31,folk,1,0,indoor,matte,2,6
0,57,0,3,traveling,0,111985,red,2,6,883,panaji,8,marathi,0,15,4,soft,0,1,virtual,matte,1,5
1,7,0,3,traveling,0,6251352,yellow,8,8,1542,kohima,3,bengali,1,16,10,metallic,0,0,outdoor,silky,2,7
1,18,2,2,sleeping,1,984830,grey,2,6,2048,itanagar,4,hindi,1,13,39,rock,0,0,virtual,fluffy,1,7
0,11,1,4,traveling,0,260870,orange,2,6,3467,delhi,17,telugu,1,24,20,rock,0,1,indoor,soft,1,9
3,19,1,1,sleeping,1,2462054,white,4,8,1758,gandhinagar,3,telugu,1,18,5,cover,0,0,outdoor,fluffy,1,6
0,18,0,3,traveling,1,984830,purple,2,5,3139,vijayawada,9,telugu,1,12,3,pop,0,1,virtual,hard,0,9
2,52,0,3,traveling,0,6683746,grey,2,1,533,hyderbad,15,marathi,0,9,8,rock,1,1,indoor,silky,2,6
1,23,1,3,sports,1,3350881,yellow,8,8,3749,dehradun,7,hindi,0,12,1,metallic,1,1,outdoor,hard,1,2
0,27,1,3,acting,0,5321373,yellow,2,10,3286,shimla,6,hindi,0,15,11,metallic,0,1,augmented,matte,1,4
0,67,1,3,reading,0,571428,purple,1,5,486,gangtok,4,telugu,1,2,7,mashups,1,0,augmented,silky,0,9
0,14,0,2,volunteering,0,150237,purple,2,10,2768,raipur,4,bengali,1,24,20,mashups,0,1,outdoor,soft,2,10
0,59,1,2,reading,1,851246,purple,4,10,3286,chandigarh,14,tamil,1,17,1,romantic,1,1,virtual,hard,1,4
1,36,1,3,traveling,0,1069422,pink,4,5,1649,bhubaneswar,10,malayalam,0,14,20,folk,0,1,augmented,hard,2,6
0,25,0,1,sleeping,1,150237,yellow,3,8,1932,jaipur,6,telugu,1,21,16,soft,1,1,augmented,hard,0,9
0,25,0,2,acting,1,657054,purple,1,10,379,dispur,23,hindi,1,13,18,pop,1,0,outdoor,silky,1,10
0,34,0,2,singing,1,891648,green,2,4,1244,vijayawada,18,punjabi,1,2,1,jaaz,1,1,indoor,soft,1,9
0,60,0,3,sleeping,0,987529,white,1,10,963,jammu,29,telugu,1,12,19,soft,0,1,outdoor,silky,1,10
0,36,1,3,volunteering,1,1563723,brown,8,8,1987,gandhinagar,8,telugu,1,22,6,folk,1,1,augmented,silky,0,4
2,48,1,1,dancing,0,1718402,yellow,2,12,2551,kolkata,1,bengali,1,5,34,folk,0,1,indoor,fluffy,2,8
0,13,0,1,traveling,0,7850318,blue,2,0,3912,aizawl,1,marathi,1,18,13,folk,0,0,augmented,matte,0,4
2,25,0,3,singing,1,9587831,pink,8,8,2202,raipur,15,marathi,1,10,22,cover,0,1,virtual,hard,2,8
1,23,0,1,reading,0,571428,brown,1,5,533,bangalore,15,hindi,0,17,28,romantic,0,0,indoor,silky,2,1
1,56,0,2,sports,1,735697,purple,3,0,2048,dispur,10,kannada,1,12,27,mashups,0,0,indoor,hard,2,9
0,15,0,3,singing,1,336197,grey,2,10,2375,dispur,4,hindi,1,16,6,soft,0,1,outdoor,silky,1,9
0,25,1,4,dancing,1,8973395,black,3,8,379,shimla,16,marathi,0,13,1,romantic,0,0,augmented,soft,0,3
0,25,0,2,traveling,1,8017090,red,2,10,2372,kolkata,20,marathi,0,17,19,folk,1,0,indoor,fluffy,2,4
0,22,1,2,singing,1,3350881,orange,1,0,2372,delhi,15,malayalam,1,16,4,jaaz,1,0,indoor,hard,2,4
1,51,0,2,traveling,0,8543553,brown,4,8,2445,gandhinagar,15,bengali,1,14,3,rock,1,0,virtual,silky,1,10
1,53,2,2,cooking,1,680555,orange,4,8,519,chennai,6,malayalam,1,13,28,hiphop,0,0,indoor,fluffy,2,6
1,73,0,1,cooking,1,716230,grey,2,7,1552,gangtok,1,punjabi,1,17,7,romantic,0,1,virtual,silky,0,10
1,33,1,1,sleeping,1,891648,white,1,8,875,imphal,15,telugu,1,18,11,rock,0,0,outdoor,soft,1,9
0,13,0,3,reading,1,6153800,grey,1,8,1718,chandigarh,20,telugu,1,16,28,jaaz,0,1,virtual,soft,1,4
2,6,2,3,acting,1,8348261,pink,1,10,1219,shillong,3,kannada,1,15,38,mashups,1,0,augmented,soft,2,4
3,36,1,4,sleeping,0,4782671,blue,4,10,1682,dehradun,6,marathi,1,16,20,romantic,1,0,augmented,silky,2,4
0,25,0,3,singing,0,984830,orange,2,12,1825,bhubaneswar,15,hindi,0,14,12,rock,0,1,augmented,soft,0,9
1,31,0,1,sleeping,0,260870,purple,1,6,828,chandigarh,3,telugu,1,17,21,folk,1,0,indoor,silky,0,10
0,39,1,1,watching,1,9525596,black,1,5,2551,shimla,16,punjabi,1,14,20,metallic,0,1,outdoor,matte,1,4
0,30,0,3,watching,0,2651024,black,2,8,337,chandigarh,6,punjabi,1,12,17,romantic,1,0,outdoor,matte,2,4
2,57,2,1,acting,1,1079127,red,2,6,395,aizawl,14,kannada,0,2,4,folk,1,1,augmented,matte,2,8
0,53,0,1,sleeping,1,589089,grey,8,10,1503,delhi,3,tamil,1,16,5,hiphop,0,1,outdoor,matte,0,4
3,39,0,4,dancing,1,436464,grey,2,11,2672,raipur,1,kannada,1,14,17,mashups,1,1,outdoor,hard,2,6
1,12,1,2,reading,1,1718402,pink,2,8,3954,agartala,9,tamil,1,16,8,cover,0,1,outdoor,fluffy,2,7
3,16,1,3,watching,1,8596595,white,2,7,1542,hyderbad,15,bengali,1,13,7,romantic,0,0,augmented,hard,0,8
2,26,0,2,sleeping,1,980184,blue,2,11,2699,srinagar,6,tamil,0,12,5,rock,1,1,virtual,hard,1,8
0,47,0,2,cooking,1,1884102,grey,2,0,306,agartala,3,telugu,0,16,11,soft,0,0,outdoor,silky,2,9
0,44,0,2,sleeping,1,428343,white,2,10,1542,chandigarh,23,bengali,1,14,4,folk,1,1,augmented,fluffy,0,9
3,41,2,1,acting,1,428343,black,2,12,1718,itanagar,15,punjabi,1,14,1,folk,1,1,outdoor,matte,1,8
2,24,2,3,reading,0,104907,yellow,2,8,2375,ranchi,6,malayalam,1,15,22,rock,1,1,augmented,soft,1,8
2,41,1,4,sports,0,7135245,blue,3,10,3214,lucknow,3,malayalam,0,11,20,folk,0,0,outdoor,soft,1,8
3,43,0,3,singing,1,5381784,green,2,7,2375,chandigarh,10,hindi,1,1,30,folk,1,1,indoor,fluffy,0,6
0,53,0,4,sleeping,0,3017170,black,2,10,486,delhi,23,telugu,0,14,10,jaaz,1,0,augmented,soft,1,4
1,42,1,2,singing,0,403987,pink,2,8,2445,panaji,23,malayalam,1,5,14,jaaz,1,0,indoor,hard,1,9
0,55,0,1,sports,1,6394389,brown,1,12,396,shimla,14,malayalam,1,14,27,rock,0,1,indoor,silky,0,4
0,15,1,2,acting,0,735697,black,4,12,486,raipur,16,marathi,0,21,5,cover,1,0,outdoor,silky,2,9
1,52,2,2,dancing,0,104907,white,2,9,1758,raipur,5,telugu,0,15,10,jaaz,1,0,outdoor,hard,0,10
2,39,1,1,sleeping,0,816236,pink,1,8,831,mumbai,15,kannada,0,15,23,soft,1,0,virtual,soft,2,8
1,23,0,3,acting,0,5321373,white,2,8,3832,kohima,7,telugu,0,12,28,romantic,1,0,outdoor,silky,2,1
0,53,0,1,singing,1,4823265,green,2,5,1130,srinagar,1,punjabi,1,13,10,folk,1,0,augmented,fluffy,0,4
1,8,2,3,reading,0,9525596,black,2,5,921,ranchi,17,telugu,0,15,33,folk,1,1,augmented,hard,2,7
0,42,2,3,cooking,1,588503,yellow,3,8,3214,gandhinagar,6,tamil,1,16,27,folk,1,1,virtual,silky,0,4
0,30,0,1,reading,0,277431,black,2,10,370,gangtok,23,bengali,1,14,22,cover,1,0,indoor,soft,0,9
0,23,0,1,acting,1,938438,pink,8,10,3912,patna,8,kannada,1,17,26,rock,1,1,virtual,silky,2,4
2,25,0,3,sports,1,309195,green,8,5,3972,delhi,10,tamil,1,21,7,mashups,0,0,indoor,matte,0,4
1,52,0,2,sleeping,0,7850318,blue,2,8,1516,dehradun,16,hindi,1,14,20,folk,0,0,indoor,silky,2,6
0,26,0,2,dancing,1,150237,grey,2,6,3286,bangalore,4,punjabi,1,18,15,jaaz,0,0,virtual,silky,2,9
1,18,0,1,sports,1,589089,orange,1,12,1394,ranchi,5,tamil,1,14,12,jaaz,1,0,indoor,hard,0,7
0,60,1,3,sleeping,1,336197,blue,2,5,963,ranchi,24,tamil,1,12,19,cover,0,1,outdoor,silky,0,5
0,14,0,1,reading,0,4648178,green,1,6,1758,srinagar,8,malayalam,1,12,30,rock,0,0,indoor,silky,2,9
0,30,0,1,volunteering,0,4823265,pink,1,0,1399,patna,7,tamil,1,13,10,pop,0,1,virtual,fluffy,0,9
3,23,1,2,sleeping,0,214791,red,2,5,1399,dispur,5,hindi,1,14,1,soft,0,0,indoor,fluffy,2,8
1,25,0,1,cooking,0,436464,black,7,10,2672,aizawl,6,telugu,1,16,28,folk,0,0,indoor,silky,2,1
0,12,0,2,sports,0,680555,black,2,4,395,mumbai,5,telugu,1,9,20,rock,1,0,augmented,silky,1,10
0,26,1,1,reading,0,4983019,orange,4,8,1552,mumbai,3,hindi,1,23,12,pop,0,0,outdoor,soft,2,4
0,7,1,4,traveling,1,3017170,purple,4,10,921,jammu,4,punjabi,0,6,13,pop,0,0,virtual,hard,1,4
2,20,0,1,sleeping,0,218690,blue,4,8,3979,patna,15,bengali,1,5,23,soft,0,1,augmented,matte,2,8
0,25,0,2,sleeping,0,1164430,grey,1,0,2048,gandhinagar,3,punjabi,0,5,20,hiphop,1,0,virtual,fluffy,0,10
1,39,0,4,traveling,0,5330846,red,3,12,1542,lucknow,23,bengali,0,14,20,cover,1,1,augmented,fluffy,2,4
0,19,1,3,watching,0,2753719,orange,8,10,533,dispur,4,kannada,1,5,10,rock,0,0,virtual,soft,1,4
0,7,1,3,traveling,0,260870,black,3,8,2831,hyderbad,23,tamil,0,14,31,romantic,0,1,outdoor,fluffy,1,9
3,26,0,2,cooking,0,148716,orange,2,12,337,hyderbad,2,tamil,1,1,15,cover,0,1,virtual,soft,1,8
1,72,0,2,singing,0,984830,red,2,10,845,hyderbad,5,punjabi,0,14,1,hiphop,1,0,augmented,silky,1,10
0,10,0,1,sleeping,1,6969252,pink,1,5,1166,mumbai,8,hindi,0,24,12,folk,0,0,virtual,fluffy,1,4
0,21,0,1,traveling,1,428343,yellow,2,8,845,thiruvananthapuram,10,hindi,0,18,22,pop,1,0,augmented,silky,2,10
2,14,1,4,cooking,0,218690,blue,2,9,337,delhi,9,punjabi,0,17,29,soft,1,0,indoor,hard,1,8
0,6,0,3,volunteering,1,150237,black,2,8,1682,chennai,18,punjabi,0,10,8,rock,1,1,virtual,soft,1,9
2,18,1,3,sports,0,5321373,blue,1,5,845,bhopal,23,kannada,1,14,8,mashups,1,0,virtual,soft,0,6
0,20,1,3,acting,1,1360106,orange,7,8,3139,bhopal,3,hindi,1,17,23,pop,1,1,augmented,silky,1,4
1,26,0,3,singing,0,4648178,pink,2,11,543,srinagar,10,hindi,1,15,1,pop,0,1,outdoor,matte,1,6
2,23,0,3,dancing,1,6683746,green,2,10,3139,dispur,5,telugu,1,2,14,romantic,1,1,virtual,hard,2,4
1,6,1,3,reading,0,336197,yellow,2,5,3979,jaipur,16,tamil,1,14,30,mashups,0,1,augmented,hard,0,7
0,19,1,1,acting,1,2753719,grey,4,8,355,bhubaneswar,7,telugu,0,17,6,folk,0,1,virtual,silky,1,4
1,25,1,3,volunteering,1,257205,yellow,2,6,395,shillong,1,tamil,1,5,6,pop,0,1,augmented,matte,0,2
1,36,0,4,reading,1,1884102,yellow,2,8,2690,patna,4,hindi,1,21,5,rock,0,0,outdoor,soft,1,6
0,21,0,1,watching,0,6153800,brown,1,12,521,bhopal,6,marathi,1,18,26,cover,0,0,virtual,hard,0,4
0,32,1,1,sleeping,1,2338408,orange,8,10,1552,jaipur,14,punjabi,1,24,22,romantic,0,1,virtual,silky,2,4
2,30,1,2,dancing,0,584486,pink,2,4,3954,kohima,8,marathi,1,14,9,soft,0,0,augmented,soft,1,8
1,36,0,1,dancing,0,5381784,purple,1,5,370,aizawl,28,tamil,0,1,8,cover,1,1,augmented,hard,2,6
0,59,1,3,traveling,1,7775818,orange,1,8,1355,dispur,15,tamil,1,14,4,romantic,1,1,outdoor,matte,1,4
1,25,1,1,sleeping,1,436464,purple,2,2,1649,patna,6,bengali,1,14,27,pop,1,1,outdoor,matte,0,2
0,24,1,3,dancing,1,150237,blue,2,10,602,shillong,15,tamil,0,13,13,rock,0,1,outdoor,hard,0,9
0,24,0,3,sports,0,9587831,yellow,1,11,1130,panaji,21,telugu,1,15,8,rock,0,1,indoor,matte,2,4
1,6,0,3,dancing,0,8017090,orange,2,5,1633,chandigarh,16,marathi,1,10,10,metallic,1,1,outdoor,silky,0,4
0,18,1,3,sports,1,588503,blue,2,8,2160,ranchi,5,marathi,1,12,1,soft,0,0,virtual,hard,0,9
0,19,1,3,sports,1,7850318,yellow,2,7,306,hyderbad,17,telugu,1,24,15,folk,1,0,virtual,silky,0,4
0,11,1,1,traveling,0,218690,blue,1,8,828,chennai,23,bengali,0,14,12,rock,0,1,indoor,fluffy,0,9
0,11,1,2,volunteering,0,652739,orange,1,10,1219,chennai,10,malayalam,0,9,10,soft,1,0,indoor,silky,2,9
0,12,0,1,singing,1,214791,yellow,2,6,533,jaipur,6,hindi,0,5,25,mashups,0,0,outdoor,fluffy,1,10
2,41,0,2,cooking,0,403987,grey,2,8,673,raipur,23,hindi,1,5,23,hiphop,0,1,augmented,matte,0,8
0,11,0,1,sleeping,1,8543553,blue,2,10,3749,patna,10,marathi,1,15,6,metallic,1,1,indoor,fluffy,2,4
1,17,1,3,watching,0,1884102,yellow,1,5,632,chennai,8,tamil,1,6,6,cover,0,1,virtual,soft,0,7
2,11,0,4,dancing,0,3350881,orange,8,8,1767,shimla,7,marathi,1,6,26,hiphop,0,1,indoor,matte,0,8
0,19,0,3,cooking,1,8348261,red,3,3,2375,bangalore,3,bengali,1,4,23,mashups,0,1,augmented,fluffy,2,3
1,41,0,1,traveling,0,656271,purple,2,12,853,panaji,2,hindi,1,12,18,mashups,0,0,outdoor,silky,2,10
2,59,1,3,volunteering,0,403987,black,1,5,379,itanagar,6,malayalam,1,6,30,soft,1,0,outdoor,silky,0,8
0,55,0,3,dancing,0,556724,black,2,8,2202,chennai,24,punjabi,1,12,20,romantic,0,0,outdoor,matte,2,5
1,13,0,1,sports,1,277431,yellow,4,3,1542,patna,20,punjabi,0,9,10,rock,0,0,outdoor,hard,0,7
0,25,1,3,volunteering,1,1069422,red,2,8,921,panaji,5,bengali,0,17,11,pop,1,1,augmented,fluffy,0,4
0,16,0,2,sports,1,3350881,grey,2,8,379,bhubaneswar,9,bengali,1,14,15,soft,0,1,virtual,silky,0,4
0,27,1,3,singing,0,3350881,black,1,5,3139,delhi,16,marathi,0,14,14,folk,0,1,indoor,soft,2,4
0,30,0,1,singing,0,8154472,orange,4,6,1219,khammam,15,kannada,1,13,9,mashups,1,0,outdoor,soft,1,4
1,25,0,2,traveling,0,111985,orange,2,9,2048,chennai,6,hindi,1,17,3,mashups,1,0,virtual,matte,2,1
0,25,0,3,acting,0,6394389,green,4,8,1767,patna,4,tamil,1,12,25,pop,0,1,outdoor,soft,1,4
0,25,1,2,volunteering,1,1795936,white,1,12,1718,ranchi,1,punjabi,1,12,4,rock,0,0,indoor,silky,1,9
3,29,1,2,cooking,1,574390,green,1,0,602,shillong,23,malayalam,1,14,36,hiphop,0,0,indoor,hard,1,8
0,51,1,2,reading,0,754169,blue,7,10,486,vijayawada,10,malayalam,1,14,1,cover,1,1,virtual,soft,0,4
2,25,0,2,reading,0,3350881,grey,7,10,2699,chennai,3,hindi,1,22,21,hiphop,1,0,augmented,hard,2,4
0,39,0,3,traveling,0,214791,black,4,8,768,chandigarh,8,telugu,1,13,40,metallic,0,0,augmented,matte,1,4
3,25,0,2,sports,1,9258371,black,1,9,3979,gandhinagar,1,hindi,0,17,13,cover,1,1,outdoor,silky,0,4
1,26,0,3,singing,0,6153800,blue,4,10,519,srinagar,18,kannada,1,16,20,soft,1,0,virtual,silky,2,4
0,15,1,3,volunteering,1,8348261,brown,2,6,355,mumbai,5,malayalam,1,6,29,hiphop,1,0,indoor,hard,1,3
2,36,1,2,cooking,1,6394389,green,1,7,1649,hyderbad,1,marathi,1,23,23,hiphop,1,0,augmented,silky,1,6
1,39,0,1,acting,1,8017090,blue,8,10,2389,chandigarh,14,bengali,1,13,6,jaaz,0,1,indoor,matte,2,10
2,30,0,3,acting,1,893732,brown,2,5,1130,mumbai,25,kannada,1,16,1,mashups,0,0,augmented,hard,0,8
0,41,0,3,acting,1,657054,orange,2,10,2558,itanagar,24,bengali,1,16,23,pop,1,0,virtual,fluffy,0,9
1,7,1,2,traveling,0,5330846,yellow,1,5,875,mumbai,2,punjabi,0,14,1,folk,0,0,indoor,soft,0,6
1,19,0,3,reading,1,891648,grey,2,10,1869,shimla,15,malayalam,1,14,30,mashups,0,0,augmented,soft,0,1
0,58,1,2,watching,1,218690,brown,2,8,2299,kolkata,15,marathi,0,12,17,metallic,1,1,indoor,soft,1,5
2,6,1,3,sports,0,4823265,red,1,6,673,ranchi,4,malayalam,0,16,20,pop,0,0,indoor,silky,0,6
0,43,1,2,sleeping,1,111985,white,4,7,1987,bangalore,11,bengali,1,13,6,soft,1,0,indoor,fluffy,1,4
0,17,0,2,sports,1,6683746,orange,2,10,533,bangalore,10,marathi,1,12,3,hiphop,0,0,augmented,silky,1,4
3,33,2,1,watching,1,310904,green,1,11,1399,chennai,5,telugu,0,11,27,jaaz,0,0,outdoor,soft,1,8
0,19,0,2,singing,1,754169,purple,2,7,1758,delhi,7,kannada,1,14,3,rock,0,0,indoor,silky,1,9
0,56,0,3,sleeping,1,112202,green,2,5,2573,bhubaneswar,18,hindi,0,17,36,hiphop,0,1,augmented,silky,2,5
0,46,1,3,cooking,0,6969252,orange,2,4,1825,mumbai,15,punjabi,1,5,5,mashups,1,0,virtual,soft,1,4
0,39,0,4,reading,1,2074427,yellow,1,12,2160,raipur,15,punjabi,1,14,9,rock,1,1,indoor,matte,0,4
0,45,1,2,acting,1,7508875,grey,2,9,486,raipur,14,hindi,1,17,20,mashups,0,1,virtual,hard,0,4
1,21,1,1,singing,0,8017090,pink,1,10,486,delhi,15,hindi,0,5,9,mashups,0,1,indoor,matte,2,2
0,23,1,4,dancing,0,310904,white,2,5,263,patna,15,telugu,1,14,30,soft,0,0,virtual,soft,2,9
0,16,0,1,reading,1,8973395,black,2,8,2334,patna,10,tamil,0,17,23,cover,0,1,virtual,silky,2,4
0,60,0,2,volunteering,0,1718402,green,1,9,884,delhi,2,punjabi,1,23,21,mashups,0,1,virtual,silky,2,10
1,59,1,2,sleeping,1,987529,yellow,2,5,831,aizawl,10,marathi,1,20,29,romantic,1,0,virtual,matte,2,9
0,32,1,3,watching,1,5321373,pink,2,6,1758,chandigarh,9,telugu,0,24,15,folk,1,1,indoor,silky,0,4
0,25,1,1,acting,0,215870,orange,2,10,3214,mumbai,15,hindi,1,14,26,rock,0,0,augmented,soft,2,9
1,20,1,4,sleeping,0,1795936,red,4,2,521,chandigarh,2,marathi,1,4,5,folk,0,0,augmented,silky,1,2
0,19,0,1,dancing,0,862365,black,1,8,831,bhubaneswar,1,hindi,0,7,12,mashups,1,1,indoor,matte,1,10
0,15,2,1,sports,0,980184,blue,1,1,486,jaipur,6,bengali,0,9,8,mashups,0,0,outdoor,soft,0,1
0,27,0,1,acting,1,891648,white,2,5,1399,kohima,7,tamil,0,15,17,romantic,0,1,outdoor,soft,1,9
3,46,0,3,volunteering,1,277431,grey,4,0,2551,bangalore,4,punjabi,1,13,14,pop,0,1,indoor,hard,2,6
0,25,0,2,sports,0,893732,purple,4,4,884,hyderbad,15,telugu,1,6,12,pop,1,0,augmented,soft,1,9
0,23,0,1,reading,0,949312,orange,2,4,2573,agartala,10,hindi,0,14,10,metallic,0,1,virtual,hard,0,10
1,14,1,1,sleeping,1,862365,grey,1,10,2573,bhubaneswar,6,hindi,0,7,10,metallic,0,1,outdoor,silky,1,7
3,57,0,1,dancing,0,131480,green,3,5,963,hyderbad,3,telugu,1,16,40,pop,1,0,augmented,hard,2,8
0,56,0,1,singing,1,7775818,black,2,10,1244,gangtok,10,punjabi,0,23,40,pop,1,1,virtual,hard,2,4
2,13,0,1,singing,0,584486,grey,2,9,3832,chandigarh,2,telugu,1,17,7,folk,0,1,virtual,hard,2,8
0,23,1,2,sports,1,5797253,grey,2,5,1130,jaipur,1,hindi,1,14,23,hiphop,1,0,outdoor,soft,2,4
