marital status,age,gender,rooms,hobbies,alcoholic,annual_income,fav_color,other_props,work_hours,avg_energy,other_cities,office_distance,devotional,ed_qualification,expenses,genre,nature_lover,high_raise_apt,sports,texture,outing,group
0,42,0,3,8,1,277431,3,2,12,3214,2,8,1,11,5,4,1,1,3,1,1,9
0,18,0,3,8,1,277431,8,2,12,673,1,7,1,14,7,7,0,0,0,1,1,9
0,59,0,3,2,1,1718402,4,2,8,1166,1,18,1,21,21,4,1,1,0,2,2,4
0,19,0,3,0,0,7508875,8,1,9,3467,3,15,1,8,30,9,0,1,3,1,0,4
3,59,1,3,6,1,336197,9,2,6,2048,3,6,0,13,28,2,1,1,0,1,0,8
1,15,0,1,9,1,652739,0,1,5,2202,2,5,1,5,33,8,1,1,2,4,2,7
3,18,0,2,7,1,851246,5,3,7,3286,3,6,0,13,18,9,0,0,2,4,1,8
1,14,1,2,5,1,5797253,4,1,9,2160,1,17,1,14,28,2,1,1,0,2,1,6
0,46,1,3,7,1,428343,10,7,6,370,2,4,0,18,1,2,1,0,0,3,2,4
0,20,1,3,3,1,984830,10,2,7,2202,1,1,1,14,10,8,0,0,1,0,1,9
0,25,0,1,3,1,6153800,3,3,11,2202,3,10,1,17,25,1,1,1,3,3,0,4
1,44,0,3,3,1,893732,8,1,10,2768,3,1,1,13,17,8,0,1,3,2,2,9
0,19,0,3,2,1,5330846,5,2,12,1987,3,2,1,21,11,4,0,1,0,3,0,4
2,44,0,2,2,1,8017090,1,2,6,379,1,8,1,22,14,4,0,0,1,2,2,4
0,59,1,3,9,0,336197,4,3,10,3979,3,7,1,17,11,4,1,1,2,4,2,5
0,45,0,2,3,1,150237,0,2,10,2202,1,23,1,14,20,0,0,1,3,4,1,9
0,20,1,3,6,0,680555,4,2,12,673,1,9,1,14,5,6,1,0,1,4,0,9
1,11,1,2,8,1,910711,10,3,10,2375,2,8,0,14,19,2,1,0,2,1,1,7
1,23,1,2,1,1,4823265,10,2,8,845,3,14,0,21,22,7,0,1,1,2,1,2
0,60,1,3,9,1,2208382,6,2,10,1932,1,5,0,16,29,4,1,0,0,3,2,4
0,26,1,3,6,0,5007892,1,2,10,1987,1,2,1,22,3,7,0,1,1,3,2,4
0,55,0,2,2,1,656271,0,2,5,689,3,1,1,5,26,0,0,0,1,3,1,5
1,18,0,3,6,0,7508875,1,2,8,2160,3,1,1,5,1,5,0,0,3,2,2,4
0,13,0,2,0,0,584486,5,2,0,3954,2,2,1,12,8,3,0,0,0,0,2,10
0,11,1,2,2,1,556724,9,1,9,828,2,10,1,6,3,3,0,0,1,4,0,9
0,60,1,2,6,1,1884102,0,2,5,3972,1,8,1,12,19,1,1,1,3,2,1,5
2,31,1,4,1,0,214791,8,2,0,519,3,1,1,17,23,3,1,0,0,1,0,8
3,24,1,2,8,1,1164430,6,4,8,355,3,24,0,12,3,2,1,0,1,3,1,6
0,41,0,2,6,1,1795936,8,4,8,2551,2,8,1,14,20,7,0,1,2,3,1,4
0,20,0,1,5,0,111985,0,4,4,396,1,8,1,5,39,2,1,1,3,0,0,9
0,41,1,1,0,0,987529,1,2,9,1649,2,1,1,13,12,0,1,0,0,1,2,9
0,8,1,3,6,1,7135245,7,2,10,2372,3,2,1,14,20,6,0,0,3,1,2,4
0,25,0,2,4,1,1069422,4,1,9,1166,3,14,0,13,8,4,0,0,2,2,2,9
0,17,2,3,6,0,891648,0,2,6,2831,1,7,0,12,39,3,1,1,2,3,1,9
0,6,0,2,6,1,3046609,4,8,5,1682,3,9,1,14,22,9,1,0,1,1,1,3
0,36,2,2,9,1,571428,4,8,12,1516,3,10,1,22,14,1,1,1,0,2,0,4
0,31,1,1,2,1,837270,5,1,12,3832,1,28,1,15,7,3,0,0,0,4,2,9
0,14,0,2,2,1,1360106,4,4,10,831,1,7,0,22,8,5,1,0,2,2,0,4
0,27,0,3,1,0,5007892,8,4,5,519,1,4,1,17,23,5,1,1,2,0,2,4
2,11,0,3,2,0,8596595,1,2,5,2160,2,7,1,14,10,2,0,0,3,0,2,4
1,24,0,4,3,1,980184,10,2,8,1552,2,4,0,20,30,7,0,1,0,2,0,1
1,33,1,2,8,0,1079127,3,1,8,1166,2,5,1,12,27,6,1,0,1,3,2,9
3,36,0,1,1,0,8273815,6,3,9,2305,3,10,0,9,29,9,0,0,1,2,1,4
2,21,2,2,4,1,399312,6,2,8,897,1,20,1,14,21,4,0,0,0,4,1,8
3,8,0,2,4,1,816236,3,2,6,486,1,5,1,14,12,4,0,0,2,0,2,8
1,24,0,2,7,1,1079127,2,1,8,543,1,21,1,12,29,6,0,1,2,2,0,1
0,15,0,1,5,0,984830,0,2,8,3972,3,4,0,14,2,5,0,1,2,4,2,10
0,59,1,2,8,1,1164430,10,4,5,3749,2,5,1,15,30,7,0,0,1,0,1,4
2,20,1,2,5,0,7850318,4,2,12,1503,2,6,0,12,20,8,0,1,0,2,1,6
0,20,0,3,8,1,738824,4,4,12,2445,1,8,1,12,38,2,1,1,0,2,2,4
0,7,0,2,6,0,8348261,4,2,5,1542,3,8,1,17,20,8,1,1,1,2,1,4
1,36,1,1,5,1,399312,4,1,5,3467,1,23,1,24,22,0,1,0,1,3,2,9
1,20,0,1,2,1,588503,1,2,8,407,1,3,1,6,8,9,0,0,2,1,2,1
0,62,1,1,3,0,335973,4,8,9,831,1,7,0,14,25,3,0,1,3,2,1,4
1,18,1,2,7,0,4648178,3,2,8,1355,1,28,1,12,23,2,1,0,0,4,0,6
0,7,1,2,2,0,9587831,7,3,9,1649,1,15,1,24,11,9,0,1,2,4,2,3
1,37,1,3,8,1,738824,10,1,7,1516,1,4,1,14,17,4,0,1,2,1,1,9
2,55,1,1,2,0,6683746,0,1,0,251,3,1,0,14,18,6,1,0,2,0,0,6
0,15,1,1,2,1,3832751,9,2,10,1649,3,6,0,17,5,6,1,1,3,0,2,4
0,43,0,3,5,1,571428,8,2,8,1503,2,4,0,20,20,1,1,1,0,3,0,9
0,29,1,2,5,0,212243,8,8,6,2445,2,14,0,13,29,6,0,0,2,4,1,4
0,17,0,2,6,1,6941819,6,2,5,395,3,1,0,17,20,6,1,1,1,1,0,4
2,41,0,3,5,1,735697,0,2,10,3749,3,23,1,11,20,9,0,0,2,0,2,8
0,5,1,1,8,0,309195,3,1,6,2831,3,16,1,15,29,2,1,1,0,4,0,9
3,13,2,4,1,1,589089,2,2,5,2558,3,14,1,17,8,5,1,1,1,1,1,6
1,30,0,1,5,1,7508875,1,2,6,3214,2,15,1,5,3,4,1,1,1,0,1,6
0,25,1,2,6,1,571428,2,4,9,396,2,4,1,13,20,8,1,0,0,4,1,4
0,18,1,3,4,1,588503,2,2,1,1355,2,10,1,15,19,8,0,1,2,3,2,9
2,43,0,1,8,1,891648,6,4,12,1219,3,15,0,12,29,1,1,0,2,0,1,8
2,42,0,3,4,1,816236,2,2,9,2160,3,16,0,13,1,0,0,0,2,3,2,8
0,62,2,2,8,1,436464,0,2,5,3979,3,2,0,14,1,7,1,0,3,0,0,5
0,6,1,2,2,1,9525596,10,1,9,3467,3,28,1,9,11,5,0,1,0,1,1,4
0,11,0,4,7,1,8154472,7,2,8,921,3,7,1,12,7,0,1,1,3,3,2,3
2,16,1,2,2,0,910711,5,2,5,370,1,10,1,14,27,4,0,0,1,2,0,8
3,15,0,1,7,0,816236,1,2,6,1244,2,5,1,20,8,4,1,1,3,2,0,8
1,33,0,3,2,0,1079127,10,1,8,2551,3,6,1,17,4,2,1,1,0,4,1,9
0,17,0,1,0,0,3046609,9,1,10,407,3,11,1,12,39,7,0,0,1,0,0,9
0,22,0,1,9,0,8017090,1,4,8,1767,3,10,0,14,3,1,0,1,3,3,1,4
0,21,1,3,0,1,967908,6,1,8,2445,2,28,1,13,38,7,1,0,1,1,0,9
0,20,1,4,5,0,3350881,1,1,10,1633,1,23,0,5,11,1,0,1,0,1,1,4
1,23,1,3,2,1,6153800,0,2,10,2334,2,10,1,21,11,5,1,0,3,0,0,2
3,59,1,1,0,1,716230,0,3,0,337,2,9,1,2,29,6,0,0,1,1,1,8
1,58,0,3,2,1,428343,5,1,10,3214,3,15,1,14,7,3,1,0,1,4,1,9
2,8,0,1,3,1,556724,1,2,5,379,1,9,0,10,6,3,0,1,2,3,0,8
1,48,1,1,2,1,2753719,10,3,10,853,2,1,1,14,5,5,1,0,1,3,1,6
1,8,1,1,2,1,589089,6,2,6,1718,3,5,1,10,9,6,0,1,2,4,0,7
3,11,0,3,8,1,8154472,1,1,5,632,3,15,1,14,23,7,0,1,2,3,1,4
3,26,0,1,5,0,277431,1,2,7,2202,1,3,0,10,26,0,1,0,2,2,0,8
2,18,0,3,7,1,3017170,4,1,10,2334,1,1,1,14,40,3,0,1,2,2,0,6
0,29,0,1,3,0,1360106,5,1,9,2160,3,18,1,24,31,2,1,0,2,1,2,9
1,8,1,2,3,1,6683746,3,2,8,355,1,10,1,12,10,6,1,0,2,4,1,6
0,47,1,3,8,0,212243,2,4,6,1394,2,10,1,12,17,4,0,1,3,3,0,4
0,60,1,1,7,0,8154472,8,2,10,3912,1,6,1,6,1,9,0,1,0,2,2,4
0,60,1,2,8,0,556724,0,2,9,921,3,7,1,12,28,1,1,1,3,1,1,9
3,25,0,3,6,1,3350881,6,1,8,1869,2,20,1,16,20,6,1,0,2,1,2,6
1,29,0,3,2,0,584486,8,2,10,2305,2,14,1,14,29,6,0,0,0,3,2,9
2,27,1,3,3,1,589089,6,2,4,2768,1,3,0,5,31,5,1,1,3,4,1,8
2,36,0,2,5,0,589089,9,1,7,1902,1,8,1,14,1,3,1,0,3,2,2,8
1,53,0,3,0,0,8273815,3,1,5,2672,3,28,1,0,11,1,0,0,3,0,1,4
0,34,1,3,5,1,7775818,1,2,8,2334,1,20,1,12,29,8,0,0,0,0,1,4
2,52,0,4,8,1,112202,0,3,8,337,3,2,1,14,10,2,1,0,2,1,0,6
0,36,0,2,1,0,3498858,10,2,1,1932,2,20,1,16,9,6,0,0,1,3,0,4
1,59,1,1,6,1,6153800,10,2,5,1399,3,2,0,16,8,8,1,0,0,4,1,6
0,44,1,3,5,0,215870,5,1,4,1758,2,23,0,14,31,1,1,1,1,0,2,9
0,60,1,1,3,1,2338408,1,2,8,689,2,4,0,2,10,2,0,1,0,2,2,5
2,18,1,2,4,1,309195,2,2,8,2832,3,8,0,17,7,0,0,0,3,4,0,8
0,18,0,2,7,0,7135245,3,1,8,2832,3,5,0,16,7,8,0,0,3,0,1,4
1,20,0,2,4,0,1164430,0,2,10,1130,3,10,1,4,10,1,0,1,0,1,1,1
1,31,1,1,3,1,310904,10,1,5,884,2,2,0,12,23,2,0,0,3,4,2,9
0,20,0,1,6,0,984830,2,4,5,1166,2,2,1,14,25,3,1,1,3,1,1,9
2,6,0,1,8,0,9525596,5,2,10,875,1,6,1,20,12,7,0,1,1,4,2,4
0,23,0,2,4,0,4492854,0,1,8,355,1,23,1,12,5,5,0,1,2,3,0,4
1,18,0,1,2,0,6394389,0,1,5,1649,2,9,1,20,31,4,1,0,0,3,0,6
1,34,0,2,2,1,5007892,4,2,8,519,1,9,0,14,15,6,0,0,0,3,1,6
2,18,0,2,6,1,399312,1,1,9,1633,1,15,1,17,15,2,1,0,1,4,0,8
0,28,0,3,9,1,589089,1,1,3,2305,1,21,1,13,19,7,1,0,0,1,2,9
1,45,0,1,0,0,5007892,1,2,6,1932,3,15,1,12,20,7,1,0,2,2,2,6
0,30,1,1,2,0,2074427,9,2,6,2048,1,14,0,12,18,6,1,1,2,2,1,9
0,18,1,1,6,0,4983019,6,4,10,1503,1,3,1,14,10,1,1,0,0,3,0,4
2,32,0,1,6,0,148716,10,2,8,1468,3,9,1,17,9,5,1,1,1,3,1,8
3,39,0,2,1,1,310904,3,2,1,3139,1,9,0,17,13,1,1,1,2,4,1,8
0,52,0,2,2,1,2338408,10,4,5,921,2,5,1,13,8,0,1,0,2,4,1,4
0,30,1,3,6,1,257205,9,4,10,306,3,5,0,21,20,4,0,1,0,0,0,4
3,56,1,1,3,0,8596595,3,2,6,2372,1,7,1,14,3,1,1,1,0,4,2,6
0,8,0,2,9,0,3017170,10,2,11,543,2,6,0,14,12,1,1,1,3,1,1,4
2,7,1,2,4,1,403987,2,1,10,2375,1,1,0,17,10,9,0,1,0,0,1,8
0,56,1,2,4,1,3832751,4,2,4,2389,1,16,1,6,9,0,0,1,0,0,2,4
0,26,1,1,8,0,212243,1,2,9,1355,3,9,1,14,27,1,0,0,2,0,0,9
2,24,0,3,7,0,2338408,7,2,10,519,2,3,1,12,18,0,0,1,2,2,0,6
1,19,0,3,2,0,980184,7,1,10,1355,2,18,1,5,4,6,1,1,0,0,2,1
2,31,1,4,8,0,3017170,0,1,12,828,2,5,1,21,31,6,1,0,0,3,2,6
0,57,0,3,8,0,111985,0,2,6,883,2,8,0,15,4,3,0,1,2,3,1,5
1,7,0,3,8,0,6251352,3,8,8,1542,1,3,1,16,10,4,0,0,1,1,2,7
1,18,2,2,7,1,984830,9,2,6,2048,2,4,1,13,39,0,0,0,2,4,1,7
0,11,1,4,8,0,260870,2,2,6,3467,1,17,1,24,20,0,0,1,0,0,1,9
3,19,1,1,7,1,2462054,8,4,8,1758,3,3,1,18,5,9,0,0,1,4,1,6
0,18,0,3,8,1,984830,4,2,5,3139,2,9,1,12,3,1,0,1,2,2,0,9
2,52,0,3,8,0,6683746,9,2,1,533,1,15,0,9,8,0,1,1,0,1,2,6
1,23,1,3,0,1,3350881,3,8,8,3749,3,7,0,12,1,4,1,1,1,2,1,2
0,27,1,3,9,0,5321373,3,2,10,3286,1,6,0,15,11,4,0,1,3,3,1,4
0,67,1,3,1,0,571428,4,1,5,486,3,4,1,2,7,8,1,0,3,1,0,9
0,14,0,2,4,0,150237,4,2,10,2768,1,4,1,24,20,8,0,1,1,0,2,10
0,59,1,2,1,1,851246,4,4,10,3286,1,14,1,17,1,5,1,1,2,2,1,4
1,36,1,3,8,0,1069422,1,4,5,1649,2,10,0,14,20,6,0,1,3,2,2,6
0,25,0,1,7,1,150237,3,3,8,1932,1,6,1,21,16,3,1,1,3,2,0,9
0,25,0,2,9,1,657054,4,1,10,379,2,23,1,13,18,1,1,0,1,1,1,10
0,34,0,2,6,1,891648,5,2,4,1244,2,18,1,2,1,2,1,1,0,0,1,9
0,60,0,3,7,0,987529,8,1,10,963,2,29,1,12,19,3,0,1,1,1,1,10
0,36,1,3,4,1,1563723,7,8,8,1987,2,8,1,22,6,6,1,1,3,1,0,4
2,48,1,1,5,0,1718402,3,2,12,2551,3,1,1,5,34,6,0,1,0,4,2,8
0,13,0,1,8,0,7850318,6,2,0,3912,3,1,1,18,13,6,0,0,3,3,0,4
2,25,0,3,6,1,9587831,1,8,8,2202,3,15,1,10,22,9,0,1,2,2,2,8
1,23,0,1,1,0,571428,7,1,5,533,2,15,0,17,28,5,0,0,0,1,2,1
1,56,0,2,0,1,735697,4,3,0,2048,3,10,1,12,27,8,0,0,0,2,2,9
0,15,0,3,6,1,336197,9,2,10,2375,2,4,1,16,6,3,0,1,1,1,1,9
0,25,1,4,5,1,8973395,10,3,8,379,3,16,0,13,1,5,0,0,3,0,0,3
0,25,0,2,8,1,8017090,0,2,10,2372,3,20,0,17,19,6,1,0,0,4,2,4
0,22,1,2,6,1,3350881,2,1,0,2372,2,15,1,16,4,2,1,0,0,2,2,4
1,51,0,2,8,0,8543553,7,4,8,2445,1,15,1,14,3,0,1,0,2,1,1,10
1,53,2,2,3,1,680555,2,4,8,519,2,6,1,13,28,7,0,0,0,4,2,6
1,73,0,1,3,1,716230,9,2,7,1552,1,1,1,17,7,5,0,1,2,1,0,10
1,33,1,1,7,1,891648,8,1,8,875,1,15,1,18,11,0,0,0,1,0,1,9
0,13,0,3,1,1,6153800,9,1,8,1718,2,20,1,16,28,2,0,1,2,0,1,4
2,6,2,3,9,1,8348261,1,1,10,1219,2,3,1,15,38,8,1,0,3,0,2,4
3,36,1,4,7,0,4782671,6,4,10,1682,3,6,1,16,20,5,1,0,3,1,2,4
0,25,0,3,6,0,984830,2,2,12,1825,2,15,0,14,12,0,0,1,3,0,0,9
1,31,0,1,7,0,260870,4,1,6,828,1,3,1,17,21,6,1,0,0,1,0,10
0,39,1,1,2,1,9525596,10,1,5,2551,1,16,1,14,20,4,0,1,1,3,1,4
0,30,0,3,2,0,2651024,10,2,8,337,2,6,1,12,17,5,1,0,1,3,2,4
2,57,2,1,9,1,1079127,0,2,6,395,1,14,0,2,4,6,1,1,3,3,2,8
0,53,0,1,7,1,589089,9,8,10,1503,3,3,1,16,5,7,0,1,1,3,0,4
3,39,0,4,5,1,436464,9,2,11,2672,2,1,1,14,17,8,1,1,1,2,2,6
1,12,1,2,1,1,1718402,1,2,8,3954,3,9,1,16,8,9,0,1,1,4,2,7
3,16,1,3,2,1,8596595,8,2,7,1542,2,15,1,13,7,5,0,0,3,2,0,8
2,26,0,2,7,1,980184,6,2,11,2699,2,6,0,12,5,0,1,1,2,2,1,8
0,47,0,2,3,1,1884102,9,2,0,306,2,3,0,16,11,3,0,0,1,1,2,9
0,44,0,2,7,1,428343,8,2,10,1542,3,23,1,14,4,6,1,1,3,4,0,9
3,41,2,1,9,1,428343,10,2,12,1718,2,15,1,14,1,6,1,1,1,3,1,8
2,24,2,3,1,0,104907,3,2,8,2375,3,6,1,15,22,0,1,1,3,0,1,8
2,41,1,4,0,0,7135245,6,3,10,3214,3,3,0,11,20,6,0,0,1,0,1,8
3,43,0,3,6,1,5381784,5,2,7,2375,2,10,1,1,30,6,1,1,0,4,0,6
0,53,0,4,7,0,3017170,10,2,10,486,1,23,0,14,10,2,1,0,3,0,1,4
1,42,1,2,6,0,403987,1,2,8,2445,3,23,1,5,14,2,1,0,0,2,1,9
0,55,0,1,0,1,6394389,7,1,12,396,2,14,1,14,27,0,0,1,0,1,0,4
0,15,1,2,9,0,735697,10,4,12,486,1,16,0,21,5,9,1,0,1,1,2,9
1,52,2,2,5,0,104907,8,2,9,1758,2,5,0,15,10,2,1,0,1,2,0,10
2,39,1,1,7,0,816236,1,1,8,831,2,15,0,15,23,3,1,0,2,0,2,8
1,23,0,3,9,0,5321373,8,2,8,3832,2,7,0,12,28,5,1,0,1,1,2,1
0,53,0,1,6,1,4823265,5,2,5,1130,3,1,1,13,10,6,1,0,3,4,0,4
1,8,2,3,1,0,9525596,10,2,5,921,3,17,0,15,33,6,1,1,3,2,2,7
0,42,2,3,3,1,588503,3,3,8,3214,1,6,1,16,27,6,1,1,2,1,0,4
0,30,0,1,1,0,277431,10,2,10,370,2,23,1,14,22,9,1,0,0,0,0,9
0,23,0,1,9,1,938438,1,8,10,3912,1,8,1,17,26,0,1,1,2,1,2,4
2,25,0,3,0,1,309195,5,8,5,3972,3,10,1,21,7,8,0,0,0,3,0,4
1,52,0,2,7,0,7850318,6,2,8,1516,2,16,1,14,20,6,0,0,0,1,2,6
0,26,0,2,5,1,150237,9,2,6,3286,2,4,1,18,15,2,0,0,2,1,2,9
1,18,0,1,0,1,589089,2,1,12,1394,2,5,1,14,12,2,1,0,0,2,0,7
0,60,1,3,7,1,336197,6,2,5,963,3,24,1,12,19,9,0,1,1,1,0,5
0,14,0,1,1,0,4648178,5,1,6,1758,3,8,1,12,30,0,0,0,0,1,2,9
0,30,0,1,4,0,4823265,1,1,0,1399,2,7,1,13,10,1,0,1,2,4,0,9
3,23,1,2,7,0,214791,0,2,5,1399,1,5,1,14,1,3,0,0,0,4,2,8
1,25,0,1,3,0,436464,10,7,10,2672,2,6,1,16,28,6,0,0,0,1,2,1
0,12,0,2,0,0,680555,10,2,4,395,3,5,1,9,20,0,1,0,3,1,1,10
0,26,1,1,1,0,4983019,2,4,8,1552,1,3,1,23,12,1,0,0,1,0,2,4
0,7,1,4,8,1,3017170,4,4,10,921,3,4,0,6,13,1,0,0,2,2,1,4
2,20,0,1,7,0,218690,6,4,8,3979,1,15,1,5,23,3,0,1,3,3,2,8
0,25,0,2,7,0,1164430,9,1,0,2048,3,3,0,5,20,7,1,0,2,4,0,10
1,39,0,4,8,0,5330846,0,3,12,1542,1,23,0,14,20,9,1,1,3,4,2,4
0,19,1,3,2,0,2753719,2,8,10,533,3,4,1,5,10,0,0,0,2,0,1,4
0,7,1,3,8,0,260870,10,3,8,2831,3,23,0,14,31,5,0,1,1,4,1,9
3,26,0,2,3,0,148716,2,2,12,337,2,2,1,1,15,9,0,1,2,0,1,8
1,72,0,2,6,0,984830,0,2,10,845,1,5,0,14,1,7,1,0,3,1,1,10
0,10,0,1,7,1,6969252,1,1,5,1166,2,8,0,24,12,6,0,0,2,4,1,4
0,21,0,1,8,1,428343,3,2,8,845,3,10,0,18,22,1,1,0,3,1,2,10
2,14,1,4,3,0,218690,6,2,9,337,1,9,0,17,29,3,1,0,0,2,1,8
0,6,0,3,4,1,150237,10,2,8,1682,2,18,0,10,8,0,1,1,2,0,1,9
2,18,1,3,0,0,5321373,6,1,5,845,3,23,1,14,8,8,1,0,2,0,0,6
0,20,1,3,9,1,1360106,2,7,8,3139,2,3,1,17,23,1,1,1,3,1,1,4
1,26,0,3,6,0,4648178,1,2,11,543,2,10,1,15,1,1,0,1,1,3,1,6
2,23,0,3,5,1,6683746,5,2,10,3139,1,5,1,2,14,5,1,1,2,2,2,4
1,6,1,3,1,0,336197,3,2,5,3979,2,16,1,14,30,8,0,1,3,2,0,7
0,19,1,1,9,1,2753719,9,4,8,355,2,7,0,17,6,6,0,1,2,1,1,4
1,25,1,3,4,1,257205,3,2,6,395,1,1,1,5,6,1,0,1,3,3,0,2
1,36,0,4,1,1,1884102,3,2,8,2690,2,4,1,21,5,0,0,0,1,0,1,6
0,21,0,1,2,0,6153800,7,1,12,521,1,6,1,18,26,9,0,0,2,2,0,4
0,32,1,1,7,1,2338408,2,8,10,1552,3,14,1,24,22,5,0,1,2,1,2,4
2,30,1,2,5,0,584486,1,2,4,3954,1,8,1,14,9,3,0,0,3,0,1,8
1,36,0,1,5,0,5381784,4,1,5,370,1,28,0,1,8,9,1,1,3,2,2,6
0,59,1,3,8,1,7775818,2,1,8,1355,2,15,1,14,4,5,1,1,1,3,1,4
1,25,1,1,7,1,436464,4,2,2,1649,1,6,1,14,27,1,1,1,1,3,0,2
0,24,1,3,5,1,150237,6,2,10,602,2,15,0,13,13,0,0,1,1,2,0,9
0,24,0,3,0,0,9587831,3,1,11,1130,1,21,1,15,8,0,0,1,0,3,2,4
1,6,0,3,5,0,8017090,2,2,5,1633,1,16,1,10,10,4,1,1,1,1,0,4
0,18,1,3,0,1,588503,6,2,8,2160,3,5,1,12,1,3,0,0,2,2,0,9
0,19,1,3,0,1,7850318,3,2,7,306,2,17,1,24,15,6,1,0,2,1,0,4
0,11,1,1,8,0,218690,6,1,8,828,3,23,0,14,12,0,0,1,0,4,0,9
0,11,1,2,4,0,652739,2,1,10,1219,2,10,0,9,10,3,1,0,0,1,2,9
0,12,0,1,6,1,214791,3,2,6,533,1,6,0,5,25,8,0,0,1,4,1,10
2,41,0,2,3,0,403987,9,2,8,673,1,23,1,5,23,7,0,1,3,3,0,8
0,11,0,1,7,1,8543553,6,2,10,3749,1,10,1,15,6,4,1,1,0,4,2,4
1,17,1,3,2,0,1884102,3,1,5,632,1,8,1,6,6,9,0,1,2,0,0,7
2,11,0,4,5,0,3350881,2,8,8,1767,1,7,1,6,26,7,0,1,0,3,0,8
0,19,0,3,3,1,8348261,0,3,3,2375,2,3,1,4,23,8,0,1,3,4,2,3
1,41,0,1,8,0,656271,4,2,12,853,1,2,1,12,18,8,0,0,1,1,2,10
2,59,1,3,4,0,403987,10,1,5,379,1,6,1,6,30,3,1,0,1,1,0,8
0,55,0,3,5,0,556724,10,2,8,2202,2,24,1,12,20,5,0,0,1,3,2,5
1,13,0,1,0,1,277431,3,4,3,1542,1,20,0,9,10,0,0,0,1,2,0,7
0,25,1,3,4,1,1069422,0,2,8,921,1,5,0,17,11,1,1,1,3,4,0,4
0,16,0,2,0,1,3350881,9,2,8,379,3,9,1,14,15,3,0,1,2,1,0,4
0,27,1,3,6,0,3350881,10,1,5,3139,3,16,0,14,14,6,0,1,0,0,2,4
0,30,0,1,6,0,8154472,2,4,6,1219,2,15,1,13,9,8,1,0,1,0,1,4
1,25,0,2,8,0,111985,2,2,9,2048,3,6,1,17,3,8,1,0,2,3,2,1
0,25,0,3,9,0,6394389,5,4,8,1767,3,4,1,12,25,1,0,1,1,0,1,4
0,25,1,2,4,1,1795936,8,1,12,1718,1,1,1,12,4,0,0,0,0,1,1,9
3,29,1,2,3,1,574390,5,1,0,602,2,23,1,14,36,7,0,0,0,2,1,8
0,51,1,2,1,0,754169,6,7,10,486,2,10,1,14,1,9,1,1,2,0,0,4
2,25,0,2,1,0,3350881,9,7,10,2699,1,3,1,22,21,7,1,0,3,2,2,4
0,39,0,3,8,0,214791,10,4,8,768,2,8,1,13,40,4,0,0,3,3,1,4
3,25,0,2,0,1,9258371,10,1,9,3979,2,1,0,17,13,9,1,1,1,1,0,4
1,26,0,3,6,0,6153800,6,4,10,519,3,18,1,16,20,3,1,0,2,1,2,4
0,15,1,3,4,1,8348261,7,2,6,355,2,5,1,6,29,7,1,0,0,2,1,3
2,36,1,2,3,1,6394389,5,1,7,1649,1,1,1,23,23,7,1,0,3,1,1,6
1,39,0,1,9,1,8017090,6,8,10,2389,2,14,1,13,6,2,0,1,0,3,2,10
2,30,0,3,9,1,893732,7,2,5,1130,3,25,1,16,1,8,0,0,3,2,0,8
0,41,0,3,9,1,657054,2,2,10,2558,2,24,1,16,23,1,1,0,2,4,0,9
1,7,1,2,8,0,5330846,3,1,5,875,1,2,0,14,1,6,0,0,0,0,0,6
1,19,0,3,1,1,891648,9,2,10,1869,2,15,1,14,30,8,0,0,3,0,0,1
0,58,1,2,2,1,218690,7,2,8,2299,2,15,0,12,17,4,1,1,0,0,1,5
2,6,1,3,0,0,4823265,0,1,6,673,3,4,0,16,20,1,0,0,0,1,0,6
0,43,1,2,7,1,111985,8,4,7,1987,3,11,1,13,6,3,1,0,0,4,1,4
0,17,0,2,0,1,6683746,2,2,10,533,3,10,1,12,3,7,0,0,3,1,1,4
3,33,2,1,2,1,310904,5,1,11,1399,3,5,0,11,27,2,0,0,1,0,1,8
0,19,0,2,6,1,754169,4,2,7,1758,1,7,1,14,3,0,0,0,0,1,1,9
0,56,0,3,7,1,112202,5,2,5,2573,1,18,0,17,36,7,0,1,3,1,2,5
0,46,1,3,3,0,6969252,2,2,4,1825,1,15,1,5,5,8,1,0,2,0,1,4
0,39,0,4,1,1,2074427,3,1,12,2160,2,15,1,14,9,0,1,1,0,3,0,4
0,45,1,2,9,1,7508875,9,2,9,486,2,14,1,17,20,8,0,1,2,2,0,4
1,21,1,1,6,0,8017090,1,1,10,486,1,15,0,5,9,8,0,1,0,3,2,2
0,23,1,4,5,0,310904,8,2,5,263,1,15,1,14,30,3,0,0,2,0,2,9
0,16,0,1,1,1,8973395,10,2,8,2334,2,10,0,17,23,9,0,1,2,1,2,4
0,60,0,2,4,0,1718402,5,1,9,884,3,2,1,23,21,8,0,1,2,1,2,10
1,59,1,2,7,1,987529,3,2,5,831,1,10,1,20,29,5,1,0,2,3,2,9
0,32,1,3,2,1,5321373,1,2,6,1758,2,9,0,24,15,6,1,1,0,1,0,4
0,25,1,1,9,0,215870,2,2,10,3214,3,15,1,14,26,0,0,0,3,0,2,9
1,20,1,4,7,0,1795936,0,4,2,521,3,2,1,4,5,6,0,0,3,1,1,2
0,19,0,1,5,0,862365,10,1,8,831,1,1,0,7,12,8,1,1,0,3,1,10
0,15,2,1,0,0,980184,6,1,1,486,3,6,0,9,8,8,0,0,1,0,0,1
0,27,0,1,9,1,891648,8,2,5,1399,1,7,0,15,17,5,0,1,1,0,1,9
